"StreetId","departure_days_cat","avg_duration","std_duration","avg_lon","avg_lat"
"16","1",109.83389261745,140.911275233799,144.979496386326,-37.8099885847863
"16","2",51.0376633358955,106.731096883338,144.978678316613,-37.8099065708114
"16","3",72.5360294117647,130.550372389724,144.979167088865,-37.8099473443212
"16","4",101.997058823529,173.633464435039,144.979457410873,-37.8099766052367
"16","5",51.4072289156626,105.268337129952,144.978952474719,-37.8099256259542
"16","6",53.5610610610611,110.291202047802,144.978609943924,-37.8098977787437
"16","7",53.6121152906693,120.514176245857,144.978644501834,-37.8099024499047
"823","1",187.5,172.282989791298,144.982063453614,-37.8171104065514
"823","2",150,222.038535194031,144.982063453614,-37.8171104065514
"823","3",115.2,143.26781448276,144.982063453614,-37.8171104065514
"823","4",201.428571428571,235.335673285796,144.982063453614,-37.8171104065514
"823","5",188,223.565586413856,144.982063453614,-37.8171104065514
"823","6",110.769230769231,154.508849634526,144.982063453614,-37.8171104065514
"823","7",110.769230769231,161.384338197313,144.982063453614,-37.8171104065514
"1414","1",134.89880952381,163.748260122619,144.981325823399,-37.8166854839013
"1414","2",144.037974683544,183.853856600711,144.981279853594,-37.8166914754781
"1414","3",122.610644257703,169.974427021943,144.981354459627,-37.8166992774785
"1414","4",168.169421487603,200.676615372445,144.981290989098,-37.8166835914045
"1414","5",122.194202898551,164.214391103112,144.981319917547,-37.8167020995918
"1414","6",117.237333333333,155.482549507737,144.981259721092,-37.816692548975
"1414","7",96.979683972912,162.183969176422,144.981365023205,-37.8166905652563
"894","1",40.5308793456033,71.2533038311626,144.965369850139,-37.8113746586108
"894","2",31.9540601747007,64.0761899785171,144.96504085994,-37.8114667573483
"894","3",37.5942125027612,79.5161158123999,144.965267462726,-37.8113960356431
"894","4",39.7709613966068,76.5977630223126,144.965489796488,-37.8113436252238
"894","5",31.552733534223,65.2085905111567,144.965170065683,-37.8114327967769
"894","6",30.8337182448037,64.9805218289188,144.964850384641,-37.8115258067708
"894","7",38.740693046125,84.2343983436279,144.966419558269,-37.8110707073227
"641","1",25.8714036617262,60.2557677807012,144.949436882123,-37.8040762160345
"641","2",20.6912343470483,48.2785794806021,144.949440112509,-37.8040975125221
"641","3",23.5757159221077,53.7199177770106,144.949439972422,-37.8041236054896
"641","4",23.9464824120603,62.6070003415771,144.949432498704,-37.8041164874095
"641","5",18.8371212121212,47.5777483879608,144.949433005721,-37.804113423685
"641","6",20.3328976848394,51.8103765232996,144.94943889963,-37.8040986341727
"641","7",25.557484220018,66.8290425924782,144.949439780856,-37.8040844123672
"869","1",81.6363636363636,115.782466711595,144.977966902704,-37.8123775493662
"869","2",83.0260223048327,135.455130482786,144.978018712956,-37.8119185064295
"869","3",97.2006802721088,142.329712032296,144.978019866579,-37.8119939402809
"869","4",77.8757396449704,127.003904609457,144.977984813705,-37.8122216881182
"869","5",79.1084099868594,129.164083100337,144.978016811751,-37.8119508638624
"869","6",85.9950177935943,139.644677718293,144.977996460093,-37.8121282213619
"869","7",84.7730796335448,133.819481726135,144.977982233086,-37.812224713188
"528","1",32.8767932489451,70.0218744801274,144.954895326892,-37.8185680663068
"528","2",18.8907948779899,51.4989961266282,144.956043301218,-37.818316806698
"528","3",27.3142262580401,70.7299193351387,144.954516322046,-37.8186515819474
"528","4",31.2249699879952,72.5111873231489,144.953883727933,-37.8188274805742
"528","5",19.4340826686004,51.7842786557267,144.955347892841,-37.8184806039806
"528","6",22.7672868217054,56.855879665095,144.955784394998,-37.8183362893019
"528","7",26.1545778834721,67.2107226001723,144.954634906717,-37.8186261492769
"655","1",51.975,89.2355386399183,144.96506082902,-37.798411077805
"655","2",55.8311827956989,94.1325274213365,144.96499683174,-37.7984089892782
"655","3",70.1707317073171,112.307954296901,144.965044280009,-37.7984187823944
"655","4",59.8829858776059,96.0407104388729,144.965046903789,-37.7984183926598
"655","5",56.0283775447255,96.4714142226551,144.965049087437,-37.79841295836
"655","6",58.8458149779736,102.863189644289,144.965015963582,-37.7984111927878
"655","7",58.622125543816,99.8095021733212,144.965034306629,-37.798410674951
"1218","1",104.849498327759,121.602667803225,144.958219968201,-37.7960802716759
"1218","2",83.2836257309941,115.892020330385,144.95823227901,-37.7959798923672
"1218","3",129.623853211009,160.963980492293,144.958195257295,-37.7962807712051
"1218","4",119.317351598174,157.878620411065,144.958199323728,-37.7962481204474
"1218","5",89.6489726027397,120.338751704897,144.958188701755,-37.7963367550251
"1218","6",89.3788343558282,121.968036330002,144.958201361943,-37.7962314852622
"1218","7",128.153846153846,177.653317464799,144.958221277067,-37.7960691663176
"839","1",58.4369114877589,100.354509694898,144.952979404715,-37.8110059592431
"839","2",65.8739669421488,112.299301650119,144.953228257294,-37.8114595506834
"839","3",60.975074775673,107.934862337679,144.953145160604,-37.8112996881748
"839","4",68.6065057712487,129.896368841869,144.953250043474,-37.8114288603524
"839","5",28.3556126820908,75.2309398915277,144.953253573631,-37.811363220011
"839","6",49.5326331582896,94.6074465451055,144.953352709918,-37.8115886510641
"839","7",54.3581436077058,116.920606182573,144.953258469413,-37.8114142298881
"1102","1",96.4342723004695,123.619707734215,144.967295557216,-37.8028880066166
"1102","2",78.9562841530055,109.550033155036,144.967247223693,-37.8028844760042
"1102","3",79.6028659160696,108.981884454799,144.967257328184,-37.8028845139559
"1102","4",86.5022935779816,131.951179067072,144.967237679444,-37.8028815401483
"1102","5",68.3945278022948,98.6089854906669,144.967244150118,-37.802882172544
"1102","6",66.3614663256607,96.8580500454088,144.967267828842,-37.8028835672289
"1102","7",81.1257367387033,121.801375725042,144.967259715971,-37.8028877392874
"669","1",20.6718446601942,40.3581134169456,144.961725713323,-37.8180427801133
"669","2",19.3175182481752,37.5377628710295,144.962358327955,-37.8178563693484
"669","3",19.4099616858238,46.7054840471141,144.962368856377,-37.8178587855569
"669","4",19.5794205794206,37.5759489043715,144.962479656719,-37.8178247720016
"669","5",15.392523364486,32.6864439412086,144.962185769788,-37.8179096318391
"669","6",18.8745247148289,39.5286144204948,144.962254936817,-37.8178889537956
"669","7",20.6713286713287,48.9476906268309,144.961526779895,-37.8181135288198
"123","1",49.0908045977012,87.8345249214961,144.95418115837,-37.8168316482776
"123","2",37.6349277978339,73.5436531554765,144.953336434317,-37.8170793859261
"123","3",41.9827729924979,87.0161200618515,144.952714596023,-37.8172470195845
"123","4",45.4101140918902,81.0683874949768,144.953088067479,-37.8171419327823
"123","5",32.9448871181939,67.6692611743298,144.952954701106,-37.8171821449056
"123","6",34.9333911911478,68.2785993813897,144.952693419874,-37.8172601022143
"123","7",40.7775440441756,75.4336608653386,144.953314803108,-37.8170731062002
"856","1",29.7056755399297,60.057817728291,144.960946992908,-37.8104255353114
"856","2",25.8036428254109,58.5032998504408,144.960244468461,-37.8106168366921
"856","3",31.5793192035967,72.2574521129262,144.959932374172,-37.810712098079
"856","4",26.3461012311902,60.2170703501975,144.96093315952,-37.8104255527562
"856","5",23.8947601149679,53.9353018522605,144.9597942466,-37.810758430805
"856","6",23.9760176017602,55.406489206562,144.959888018548,-37.8107324405169
"856","7",25.7259155586657,57.0670434257168,144.960374475175,-37.8105940252407
"627","1",23.644578313253,50.5664647938173,144.961654311257,-37.8108086047539
"627","2",24.4536082474227,50.9050294894777,144.962253374293,-37.8121383594953
"627","3",30.2021371326803,62.6223532165584,144.961742154286,-37.8110169897325
"627","4",29.7085247575294,61.2498382046874,144.961963257154,-37.8114686644245
"627","5",24.5167410714286,54.8508321483435,144.961589341338,-37.8106249852141
"627","6",24.4500511421752,51.9817890128939,144.96183406416,-37.8112075019045
"627","7",26.2707993474715,58.1216881737109,144.9619141045,-37.8113418025796
"1062","1",74.0678391959799,112.771803518363,144.957720157076,-37.8044574460608
"1062","2",139.733021077283,166.0445918698,144.957562431422,-37.8041620584348
"1062","3",149.248397435897,192.797028553182,144.95753209476,-37.8041090269468
"1062","4",78.5710306406685,123.1923867023,144.957719737449,-37.8044603661098
"1062","5",96.089407191448,140.170969030286,144.957635821405,-37.8043012122031
"1062","6",110.380374862183,148.829716505445,144.957655761733,-37.804339831131
"1062","7",96.101163831692,161.031190817826,144.9576829074,-37.804393892578
"798","1",211.6375,178.212404970211,144.953676349572,-37.8058172382147
"798","2",159.338582677165,170.635230611905,144.953771201752,-37.8052322580197
"798","3",185.003879728419,222.008033582626,144.953756468779,-37.8053202297178
"798","4",154.449893390192,203.715980706177,144.953764973474,-37.8052727538812
"798","5",136.173879443586,166.484379534139,144.953797750249,-37.8050729514269
"798","6",155.639215686274,187.802148051004,144.953788006734,-37.8051294907282
"798","7",165.454991816694,225.217225242442,144.953774680241,-37.8052084703385
"5","1",35.6579476861167,63.9920901599376,144.958244687522,-37.8099856627797
"5","2",36.4179775280899,60.2532989672842,144.958286847342,-37.8099723549857
"5","3",54.2894736842105,128.944473768291,144.958164606894,-37.8100133552796
"5","4",41.5453257790368,74.8997727422725,144.958014175828,-37.810067428938
"5","5",33.6799140708915,66.7356090917946,144.95803802592,-37.8100580532457
"5","6",35.375,67.7237418755915,144.958006510096,-37.8100699048211
"5","7",36.4086161879896,69.6017720375157,144.958097833492,-37.8100379992117
"614","1",66.9950980392157,99.4726272729645,144.953662673834,-37.8088784571376
"614","2",106.804347826087,83.1909769587002,144.953708770968,-37.8088788717532
"614","3",78.3747126436782,118.205884609487,144.95367128744,-37.8088716773374
"614","4",56.9001663893511,84.8937964948299,144.953673540116,-37.8088751054051
"614","5",49.1417489421721,84.0521333518904,144.953705126616,-37.8088824180649
"614","6",71.0820399113082,115.255427038213,144.953656834952,-37.808886746637
"614","7",66.2858555885262,115.434437213455,144.953631921051,-37.8088923992455
"617","1",190.008403361345,171.419661506568,144.950914369773,-37.8061526950346
"617","2",151.434504792332,147.809485263323,144.95094793849,-37.8062264863809
"617","3",192.576344086021,254.537399612043,144.950930134585,-37.8061873549837
"617","4",208.126436781609,242.713053336542,144.950928591245,-37.8061839400028
"617","5",133.274074074074,150.644413156552,144.950932406081,-37.8061923724044
"617","6",138.714776632302,154.9943680778,144.950943693158,-37.8062171157481
"617","7",217.094707520891,300.819480287622,144.950939509103,-37.8062079193396
"1381","1",43.1466275659824,77.2212126422649,144.953310026141,-37.8055334486526
"1381","2",65.0832432432432,103.742451820922,144.95279152988,-37.8054872243316
"1381","3",55.5018567639257,97.4843970407674,144.95312843292,-37.8055268132109
"1381","4",51.3460898502496,93.9663730674098,144.953325736784,-37.8055396114131
"1381","5",46.3727311101731,81.659658214704,144.953160698138,-37.8055261512196
"1381","6",48.3313096270598,83.1082791593901,144.952889666904,-37.8054992923926
"1381","7",52.1289398280802,91.3690666907779,144.953148092924,-37.8055237502835
"1391","1",166.28813559322,161.953148321344,144.953033053347,-37.8083505582415
"1391","2",140.294871794872,159.014960462691,144.952995488965,-37.8083532057436
"1391","3",152.783269961977,196.421017733814,144.953134733018,-37.8083169425536
"1391","4",129.819494584838,194.538332859921,144.952923281243,-37.8083801217227
"1391","5",101.019337016575,134.424296880449,144.953058426239,-37.8083392722109
"1391","6",107.094387755102,147.085683291379,144.953034791934,-37.8083549643557
"1391","7",131.126666666667,206.590276708085,144.952959999659,-37.8083730224734
"1171","1",38.6791087962963,63.4967030415795,144.959823055086,-37.8131152921108
"1171","2",37.8513788098694,73.0060135980065,144.959792000739,-37.8130553142606
"1171","3",47.0327412796918,83.1799578733979,144.959771285584,-37.81301311996
"1171","4",41.5451223967848,71.9076713712839,144.959844329334,-37.8131608345975
"1171","5",38.3496271748136,70.2570406044928,144.959834816323,-37.8131452252799
"1171","6",37.6521048451152,68.66251646799,144.959843764359,-37.8131659282331
"1171","7",36.5818101415094,65.4072248003015,144.959832318723,-37.8131402114952
"728","1",88.7843137254902,121.45357753599,144.969108418963,-37.8254431359562
"728","2",118.640860215054,124.936332751747,144.968872710337,-37.8255146711082
"728","3",124.437176165803,140.742991652672,144.968963902765,-37.8254914017595
"728","4",106.08160703076,128.021284817252,144.968875542101,-37.825515904913
"728","5",119.130546623794,138.269169576925,144.968903121817,-37.825504747673
"728","6",108.360145303581,127.095257975155,144.968899515439,-37.8255076576272
"728","7",102.695789473684,125.862760683052,144.968927234426,-37.8254989281772
"647","1",34.0618296529968,57.8707084970738,144.970000214107,-37.8108444000323
"647","2",37.0026507620941,69.3708080646063,144.969969464739,-37.810770805306
"647","3",39.0764940239044,70.4724287766168,144.969917639564,-37.8106714128546
"647","4",38.0343195266272,65.9600522900507,144.970030476571,-37.8108906844755
"647","5",35.2805884463581,65.9127547192947,144.969932725959,-37.8106973862235
"647","6",33.7107384714608,71.8804866795794,144.969952086364,-37.8107324138296
"647","7",36.1479930191972,65.4995715447197,144.970024175613,-37.8108751043497
"163","1",103.595259799453,127.634644431917,144.955169024539,-37.8057509495292
"163","2",154.940217391304,167.297988121018,144.95522092253,-37.805465965494
"163","3",143.505891594658,164.464946767577,144.955192567626,-37.8056219568636
"163","4",95.2144743792921,136.538746298253,144.955136126576,-37.8059438773023
"163","5",121.35875,147.220319376983,144.955192292963,-37.8056279129949
"163","6",127.521686010996,146.909113330493,144.955191191797,-37.8056330980388
"163","7",116.11388101983,157.75991423204,144.955159918305,-37.8058073970425
"192","1",173.611111111111,158.981830457002,144.952291500215,-37.8050290729344
"192","2",177.31810766721,163.448663609186,144.952323661991,-37.8048417041543
"192","3",214.272428884026,249.214479310347,144.952300699086,-37.8049668200356
"192","4",182.414351851852,230.08689894996,144.952307397727,-37.804931098133
"192","5",151.234345351044,163.530844927886,144.952302510811,-37.8049625021919
"192","6",158.837742504409,162.480974905361,144.952308936164,-37.8049254014193
"192","7",178.078369905956,230.635644116622,144.952298289369,-37.804977833233
"1214","1",146.447368421053,158.323584045037,144.952924373593,-37.8075566785029
"1214","2",176.107142857143,163.210745488437,144.952791019017,-37.8076216108005
"1214","3",168.356840620592,181.767703927662,144.952802630356,-37.8076159239574
"1214","4",163.82683982684,199.417117457931,144.952741148021,-37.8076458216159
"1214","5",126.358836206897,142.87667718729,144.952792198085,-37.8076210279103
"1214","6",144.700770077008,160.160679951385,144.952793370077,-37.8076204328131
"1214","7",156.180963572268,182.869018157516,144.952851784736,-37.8075920344554
"881","1",93.6151142355009,118.865386565099,144.950920400269,-37.8042312653093
"881","2",100.296812749004,122.249987447602,144.950918947075,-37.8042394371216
"881","3",134.094476744186,179.500377520095,144.950921774101,-37.8042234155831
"881","4",88.0477200424178,133.637565010559,144.950925191545,-37.804204186765
"881","5",96.8886597938144,127.734648100441,144.950920328878,-37.804231631375
"881","6",99.563184079602,125.550244056633,144.950934119607,-37.8041533124587
"881","7",107.997785160576,162.993626837885,144.950921563302,-37.8042245029248
"1221","1",25.9356236459301,46.693568645521,144.967780814963,-37.8121276724664
"1221","2",27.1816798539257,53.9988458558865,144.967939444578,-37.8124744638507
"1221","3",30.9200757575758,63.7132390278794,144.967864275669,-37.8123155612997
"1221","4",29.0371282439856,56.7101395233373,144.967895098179,-37.8123864744917
"1221","5",27.3295097423004,52.003010131312,144.967878554074,-37.8123463712808
"1221","6",25.3222299651568,48.8989516454785,144.967843547747,-37.8122668962167
"1221","7",26.7547391623806,56.0582647832487,144.967874387006,-37.8123418653293
"1175","1",90.2163164400494,126.296597834357,144.953518498661,-37.8034990110204
"1175","2",78.7190569744597,129.861016585457,144.953659220172,-37.8035290339369
"1175","3",90.4219948849105,150.540454138727,144.953483804255,-37.8034975218781
"1175","4",87.1558630735615,141.827633872289,144.953387115121,-37.8034780003738
"1175","5",72.5554981930821,119.818415220717,144.952846196357,-37.8034304561727
"1175","6",69.5602771362587,118.364414629441,144.952954359165,-37.8034470378713
"1175","7",90,152.452764828726,144.953405373193,-37.8034990671236
"1288","1",61.448128342246,95.1994369676401,144.971929959939,-37.8090946354707
"1288","2",49.5948670944088,86.1506730620368,144.971909194784,-37.809076499016
"1288","3",60.3730208993034,96.1580055671809,144.971894521121,-37.8090228212434
"1288","4",66.1946414499606,99.3635619711974,144.971831204593,-37.8088801508773
"1288","5",53.1080446271286,94.4536709586908,144.971874877309,-37.8089756297521
"1288","6",47.5029907558456,82.030978693901,144.971864732207,-37.8089669051737
"1288","7",59.5717092337918,96.3248786126261,144.971850254947,-37.8089241066703
"681","1",53.5103865369445,88.7684016230147,144.958036220206,-37.8088143797775
"681","2",62.6603835978836,105.970258739573,144.958174841668,-37.8087764706731
"681","3",70.4531564133494,124.841881563067,144.958170592601,-37.8087805407652
"681","4",59.029133029133,98.1627300273578,144.957747325646,-37.808879323179
"681","5",54.3828423141505,99.5300559395998,144.958250520785,-37.8087513375471
"681","6",63.1764500958021,117.986082755768,144.958377031605,-37.8087243902037
"681","7",60.7558715449752,110.90489173099,144.9580317139,-37.8088099854543
"1428","1",119.092478421702,133.483961509962,144.954395769673,-37.8073519358656
"1428","2",163.194078947368,156.027555853577,144.954371627856,-37.8073160514644
"1428","3",124.285894206549,133.132243757431,144.954359338788,-37.8072730580363
"1428","4",103.902612826603,127.046603629375,144.954385625656,-37.8073188494043
"1428","5",117.246504782929,136.231605670553,144.954395470725,-37.8073638331724
"1428","6",126.204692556634,144.588818682786,144.954386506087,-37.807338379983
"1428","7",106.854881266491,129.648837907931,144.954380760741,-37.80731421275
"998","1",36.5532846715328,82.2946434514625,144.944011584636,-37.8203963138994
"998","2",34.0567081604426,77.5275187937304,144.944047034173,-37.8204742432255
"998","3",42.8384697130712,101.583208987972,144.944018511362,-37.8203971003042
"998","4",36.2842304060434,77.6605200651769,144.944022360704,-37.8204174643851
"998","5",37.1882239382239,77.5174862388131,144.94400124427,-37.8203579476133
"998","6",40.7826887661142,86.3869587921333,144.944009588035,-37.8203736272084
"998","7",33.0112866817156,72.0115391455095,144.94402521991,-37.8204191828022
"1241","1",43.8461538461538,66.0776604575136,144.942982194751,-37.8204414533797
"1241","2",16.0484848484848,38.5171495001531,144.942968946412,-37.8204126443195
"1241","3",47.6190476190476,102.379420722847,144.942994686041,-37.8204686162079
"1241","4",43.3,87.1002127369591,144.942968350237,-37.8204113479118
"1241","5",22.5885167464115,46.4918630411751,144.942978262086,-37.8204329016376
"1241","6",31.3489583333333,68.0757054631233,144.942983469903,-37.8204442262518
"1241","7",38.3065693430657,69.3143481076265,144.942982705343,-37.8204425636851
"131","1",95.7857142857143,126.190730757455,144.950573464152,-37.8213603863438
"131","2",82.9722222222222,126.47224113527,144.950593279631,-37.8213505259119
"131","3",109.769230769231,131.66499607547,144.950589509117,-37.8213524045047
"131","4",87.7096774193548,123.190694120648,144.950594343123,-37.8213500176838
"131","5",37.7264150943396,63.5290009544,144.950614768555,-37.8213396646324
"131","6",73.2469135802469,77.7495226455117,144.950603256292,-37.8213454585988
"131","7",85.6024096385542,110.535496975785,144.950603438897,-37.8213454142933
"753","1",109.287390029326,134.948964599227,144.947230422934,-37.8203099856865
"753","2",85.4549450549451,124.582764684083,144.947223018811,-37.8203013754781
"753","3",87.5573122529644,126.24888127155,144.947228901062,-37.8203493513556
"753","4",84.9540389972145,117.677830553369,144.947263612748,-37.8204328494291
"753","5",70.8481308411215,110.647420948633,144.947233755546,-37.8203221524761
"753","6",80.3786848072562,120.988698073851,144.947245561447,-37.820403705042
"753","7",86.1142857142857,129.970286040121,144.947254423309,-37.8204137617206
"1043","1",100.626923076923,131.675522735979,144.946171006086,-37.8206905628871
"1043","2",62.3301886792453,109.290207001984,144.946231640543,-37.8208622981
"1043","3",72.6045112781955,115.454242921312,144.946166933264,-37.8206732932042
"1043","4",85.8782771535581,122.892019962179,144.946152146043,-37.8206490429292
"1043","5",58.360153256705,99.7625725962652,144.94619965455,-37.820779083379
"1043","6",63.5136476426799,102.918187069437,144.946181203405,-37.8207223265957
"1043","7",75.5148809523809,111.117785355633,144.946181724123,-37.820727244941
"79","1",62.9559748427673,104.353170494084,144.948512284143,-37.81922012794
"79","2",34.6382513661202,70.0385737826511,144.948527745724,-37.8191680245967
"79","3",50.2323529411765,99.4504326280422,144.94852590571,-37.819165139171
"79","4",48.3888372093023,84.6563623660758,144.948522137202,-37.819234621561
"79","5",37.4520648967552,75.2803365152133,144.948530783911,-37.8191549312563
"79","6",45.7587327376117,79.5760787667291,144.948520947762,-37.8191952651656
"79","7",51.1936389148737,86.5594063110528,144.948516669572,-37.8191906680929
"558","1",50.90625,74.0424287148929,144.942656770965,-37.8196730472638
"558","2",30.4130434782609,67.4766053572007,144.942656770965,-37.8196730472638
